"X","Y","Z","GpsTime"
587207.563,5402697.590,2973.170,125876297.992
586932.791,5402812.197,3004.240,125876298.095
586943.488,5402859.679,3056.570,125876299.113
587373.238,5402703.610,2827.820,125876299.309
587070.720,5402978.712,3093.250,125876302.117
587193.630,5403110.040,3090.900,125876305.005
587304.677,5403238.873,3052.260,125876307.857
587449.913,5403235.079,2940.190,125876308.667
587574.242,5403243.572,2892.250,125876309.649
587576.983,5403487.292,2899.340,125876314.342
587582.952,5403605.237,2827.960,125876316.386
587597.378,5403762.322,2760.100,125876318.299
587709.650,5403762.343,2715.870,125876318.775
587909.877,5403745.899,2630.300,125876320.143
587823.572,5403888.927,2649.940,125876321.876
587766.502,5403943.281,2629.830,125876322.328
587744.882,5403910.648,2965.320,125876322.369
588452.741,5403760.800,2436.740,125876323.325
587798.712,5404018.569,2630.300,125876324.170
588367.713,5403883.049,2457.130,125876325.123
587765.699,5404081.553,2630.050,125876325.210
588465.568,5403890.091,2440.090,125876325.908
587911.089,5403573.822,2619.530,125876463.318
587886.848,5403519.800,2625.150,125876464.240
587980.077,5403242.073,2606.030,125876465.804
587619.562,5403531.839,2821.450,125876470.455
587860.339,5402982.812,2622.360,125876471.195
587649.677,5403264.151,2823.940,125876472.708
587465.240,5402983.429,2910.460,125876478.583
587318.142,5403117.557,3042.980,125876479.825
587265.581,5403076.493,3025.180,125876480.882
587473.513,5402588.010,2752.610,125876481.741
587340.067,5402847.192,2941.430,125876481.848
587214.918,5402962.323,3021.540,125876483.717
587391.763,5402460.900,2827.770,125876485.666
587072.841,5402854.693,3046.490,125876487.745
587264.531,5402661.160,3857.170,125876488.808
587220.059,5402326.923,2991.550,125876491.616
586817.532,5402577.572,2912.140,125876495.724
587080.469,5402182.802,2962.690,125876495.911
586830.212,5402324.101,2964.070,125876497.896
586825.021,5402190.079,2918.840,125876498.877
586830.812,5402070.009,2875.890,125876499.778
586701.169,5402186.809,2876.140,125876500.682
586706.062,5402071.690,2845.130,125876501.602
586539.030,5402162.911,2808.770,125876503.290
586554.791,5401783.181,2714.880,125876507.769
586700.480,5401519.703,2606.470,125876507.976
586306.871,5402052.808,2723.830,125876509.240
586576.238,5401656.807,2693.000,125876655.371
587089.039,5401799.511,2749.890,125876661.871
586957.092,5401916.381,2811.840,125876662.873
587335.517,5402077.591,2879.590,125876669.033
586950.859,5402336.737,2955.890,125876671.012
587462.563,5402213.901,2864.540,125876672.564
587075.763,5402586.731,2889.640,125876676.619
587558.100,5402993.939,2841.270,125876686.978
587972.969,5402986.221,2555.670,125876689.266
587755.132,5403233.933,2763.750,125876693.359
587687.782,5403369.757,2828.010,125876696.393
587731.670,5403380.930,2773.730,125876697.116
587948.689,5403365.927,2640.560,125876698.605
588499.669,5403516.092,2338.990,125876706.001
588495.193,5403647.998,2331.830,125876708.407
588502.877,5403386.670,2341.140,125876824.815
588637.202,5403131.047,2341.350,125876825.418
588383.468,5403258.329,2388.920,125876828.970
588106.900,5403510.150,2527.630,125876831.155
588379.602,5402864.032,2341.040,125876833.448
588124.620,5403113.467,2569.820,125876835.622
587989.438,5403122.009,2672.120,125876838.187
588007.598,5403087.218,2627.870,125876838.195
587729.922,5403110.082,2747.980,125876842.646
587984.177,5402599.977,2509.280,125876843.854
587612.259,5402858.200,2759.190,125876847.457
587715.463,5402332.123,2642.640,125876851.242
587479.563,5402698.932,2773.600,125876851.274
587362.627,5402570.880,2764.350,125876854.605
587210.572,5402450.240,2910.410,125876857.204
587239.203,5402191.567,2987.310,125876859.492
587096.920,5402295.829,3034.360,125876860.743
587100.162,5402061.968,2944.130,125876863.191
587092.972,5401955.460,2853.360,125876864.284
586927.233,5401863.670,2828.690,125876868.505
586853.937,5401951.543,2870.080,125876868.919
586781.800,5401780.862,2520.170,125876871.431
586840.838,5401690.987,2686.910,125876871.760
587623.493,5401287.453,2349.220,125877759.091
587571.577,5401332.929,2432.720,125877760.834
587587.659,5401432.807,2492.460,125877762.068
587359.129,5401271.398,2408.710,125877764.077
587093.748,5401681.017,2693.830,125877773.061
586565.329,5401694.798,2616.810,125877780.846
586696.828,5401928.198,2730.190,125877781.549
586477.797,5401690.608,2640.190,125877782.270
586681.893,5402065.897,2811.420,125877783.382
586311.958,5401832.529,2664.590,125877786.539
586567.482,5402192.232,2848.600,125877786.790
586485.799,5402108.718,2831.170,125877787.178
586104.652,5401953.971,2630.220,125877791.606
586070.870,5402021.551,2670.420,125877793.221
586173.542,5402179.393,2711.970,125877793.358
586228.969,5402427.198,2264.050,125877794.638
586173.650,5402309.221,2702.810,125877794.983
586164.359,5402438.421,2728.060,125877796.784
585658.810,5402596.609,2661.570,125877805.578
585502.172,5402559.753,2616.730,125877807.238
585384.700,5402427.487,2537.360,125877807.377
585636.739,5402948.232,2709.070,125877809.803
585513.613,5403069.642,2647.760,125877813.516
585422.549,5403030.528,2630.230,125877814.610
585248.580,5402815.977,2729.430,125877815.187
585382.628,5403066.148,2591.190,125877815.622
585016.762,5402822.818,2751.630,125877819.351
585242.520,5403205.579,2534.220,125877819.383
585245.948,5403328.121,2489.370,125877820.554
585111.532,5403324.469,2477.900,125877822.702
584843.059,5403336.570,2417.520,125877827.066
584474.090,5403111.000,2432.290,125877831.046
584586.840,5403323.339,2371.230,125877977.322
584532.352,5403120.252,2432.450,125877979.200
584725.898,5403331.201,2393.880,125877979.290
584983.480,5403195.130,2491.860,125877984.816
584977.329,5402934.653,2698.970,125877987.667
585378.953,5402817.609,2728.770,125877992.913
585108.652,5402410.782,2553.880,125877993.445
585213.047,5402468.852,2645.510,125877994.246
585507.421,5402696.292,2701.160,125877995.320
585638.179,5402428.273,2569.420,125877999.888
585775.348,5402582.391,2663.700,125878000.046
585753.890,5402538.122,2617.050,125878000.145
585880.798,5402427.803,2613.910,125878003.231
586042.712,5402309.188,2669.360,125878007.193
585954.193,5402106.323,2630.280,125878008.397
585909.932,5401922.400,2556.860,125878009.856
586127.987,5402030.790,2623.960,125878011.002
586299.367,5402178.099,2729.050,125878011.389
586438.200,5401925.298,2717.550,125878015.856
586420.270,5401794.158,2666.440,125878017.185
586400.661,5401820.612,3453.550,125878018.194
586434.431,5401654.491,2578.190,125878018.781
586578.470,5401276.741,2520.760,125878024.422
586967.211,5401574.392,2630.240,125878025.934
587090.063,5401411.481,2510.270,125878028.943
587232.831,5401518.668,2563.610,125878029.497
587368.447,5401025.901,2357.530,125878036.390
587495.049,5401032.349,2333.570,125878037.977
587739.532,5401041.370,2249.280,125878040.167
587713.429,5400937.890,2235.410,125878041.260
587888.332,5400905.061,2137.940,125878044.093
587764.033,5400770.801,2170.890,125878044.235
587760.073,5400642.522,2133.940,125878045.976
588036.431,5400862.090,2336.740,125878047.290
588094.102,5400859.323,2327.980,125878048.122
588085.421,5400830.990,2330.920,125878048.346
587680.587,5400040.971,2188.250,125878194.200
587907.093,5400383.780,2032.230,125878194.289
588036.721,5400581.071,2324.630,125878194.694
588091.813,5400706.759,2273.430,125878195.145
587633.941,5400128.023,2162.460,125878195.799
588022.628,5400671.363,2312.350,125878195.868
587619.122,5400185.271,2164.300,125878196.587
587756.832,5400389.511,2094.130,125878196.623
588009.651,5400762.052,2322.350,125878197.043
587955.189,5400702.557,2292.390,125878197.226
587544.783,5400152.708,2195.460,125878197.357
587761.231,5400516.782,2103.650,125878197.814
587948.661,5400753.232,2326.170,125878197.820
587508.442,5400235.587,2202.160,125878198.593
587494.362,5400215.617,2242.530,125878198.634
587373.790,5400381.119,2115.470,125878201.921
587497.530,5400631.348,2185.920,125878203.157
587364.867,5400502.229,2159.370,125878203.937
587244.298,5400372.679,2144.430,125878204.602
587612.628,5400908.952,2271.830,125878205.254
587377.168,5400707.331,2234.900,125878206.782
587019.738,5400579.250,2233.940,125878211.126
587099.450,5400770.211,2307.030,125878212.311
586847.063,5400759.081,2343.090,125878217.068
587090.631,5401291.788,2470.900,125878219.959
586965.977,5401283.931,2499.610,125878222.396
586966.701,5401410.782,2533.370,125878223.790
586837.409,5401279.823,2522.290,125878224.176
586707.561,5401276.941,2529.320,125878226.201
586449.638,5401277.312,2496.240,125878230.630
586601.173,5401590.083,2630.230,125878232.332
586313.433,5401532.540,2524.950,125878237.395
586184.938,5401406.509,2478.580,125878238.170
586059.073,5401419.177,2468.000,125878240.729
586302.652,5401762.013,2586.570,125878240.839
586172.427,5401775.288,2558.980,125878242.967
586242.611,5401874.261,2630.210,125878243.224
586049.341,5401657.553,2527.820,125878243.650
585920.571,5401531.632,2477.230,125878244.198
586183.791,5401900.111,2624.800,125878244.480
586022.848,5401887.503,2570.240,125878247.326
586054.819,5402045.623,2619.490,125878249.315
585787.877,5401784.228,2513.670,125878250.804
586046.131,5402175.260,2664.310,125878251.726
586004.393,5402147.989,2629.660,125878252.122
585903.568,5402028.613,2570.580,125878252.262
585920.152,5402180.593,2631.680,125878253.841
585783.682,5402044.642,2539.330,125878254.557
585780.978,5402166.760,2559.750,125878256.798
585654.158,5402041.579,2512.330,125878257.515
585537.178,5401912.439,2461.450,125878257.941
585776.392,5402306.648,2565.410,125878259.205
585653.250,5402173.422,2512.120,125878259.725
585646.017,5402304.362,2533.960,125878262.144
585429.451,5402068.343,2432.640,125878262.858
585416.159,5402174.848,2443.210,125878264.689
585624.743,5402530.181,2594.830,125878265.780
585258.639,5402034.639,2348.950,125878265.836
585515.429,5402429.253,2564.060,125878266.548
585394.678,5402304.847,2483.670,125878267.114
585360.920,5402296.630,2431.330,125878267.440
585380.211,5402563.328,2710.420,125878270.353
585239.078,5402701.303,2827.890,125878275.016
585115.397,5402562.869,2701.910,125878275.181
584980.092,5402681.402,2854.600,125878279.610
584738.128,5402458.061,2488.710,125878280.542
584955.300,5402757.640,2827.870,125878281.050
584729.663,5402561.888,2667.720,125878282.621
584595.267,5402557.887,2487.110,125878284.905
584853.482,5403061.463,2476.400,125878286.680
584448.450,5402751.838,2630.400,125878289.867
584462.498,5403319.631,2340.050,125878296.476
586432.117,5402047.262,2732.000,125879217.501
586553.160,5402044.557,2779.910,125879218.532
586411.442,5402171.868,2767.010,125879219.429
586780.648,5401993.561,2827.730,125879219.875
586464.262,5402186.878,2829.850,125879220.290
586629.197,5402124.358,2822.970,125879220.694
586564.912,5402320.419,2864.950,125879222.731
586689.357,5402447.713,2925.400,125879226.471
586819.258,5402451.418,2942.460,125879227.611
586946.969,5402580.391,2911.380,125879230.336
587312.493,5402597.818,2855.640,125879233.472
587072.440,5402804.982,3006.580,125879236.131
587185.538,5402831.519,3042.600,125879237.706
587221.201,5402865.402,3006.660,125879238.449
587479.987,5402823.837,2821.150,125879239.115
587187.322,5402993.337,3054.200,125879241.412
587613.227,5402971.763,2777.170,125879243.611
587348.003,5403086.988,2955.730,125879244.308
587721.209,5402979.030,2721.590,125879244.466
587976.359,5403216.179,2649.020,125879251.028
587585.460,5403371.189,2903.160,125879251.881
587675.643,5403498.189,2827.840,125879254.740
588225.810,5403510.648,2482.390,125879258.646
588105.588,5403640.862,2529.690,125879260.368
587829.097,5403758.958,2669.270,125879260.907
588091.122,5404023.791,2484.260,125879269.535
588131.658,5404168.602,2432.570,125879273.180
588885.887,5403783.512,2166.010,125879408.389
588606.078,5404292.139,2260.370,125879408.518
588488.999,5404166.853,2333.700,125879412.017
588771.948,5403522.893,2215.710,125879413.292
588217.267,5403892.988,2471.760,125879420.843
588276.809,5403537.911,2431.030,125879423.543
588313.141,5403240.553,2475.280,125879426.175
587991.121,5403615.288,2567.750,125879428.459
587840.668,5403372.148,2702.020,125879433.619
587921.128,5403050.861,2630.230,125879435.139
587677.812,5403244.312,2838.750,125879438.226
587664.440,5403154.408,2827.830,125879439.332
587620.239,5403096.503,2816.440,125879440.857
587578.507,5403124.989,2865.030,125879441.603
587458.609,5402860.240,2872.070,125879446.457
587330.290,5402723.188,2907.720,125879450.870
587192.441,5402743.170,3025.900,125879453.448
587101.113,5402253.808,3030.840,125879461.523
586956.282,5402067.947,2883.290,125879465.875
586951.221,5401956.838,2827.870,125879466.827
586444.471,5401402.781,2532.410,125879617.221
586304.710,5401658.902,2559.050,125879618.914
586813.781,5401801.102,2735.330,125879623.824
586817.809,5401916.063,2787.980,125879625.787
587189.621,5402222.309,3040.670,125879635.184
587344.399,5402198.099,2920.540,125879635.903
587176.719,5402296.123,3048.040,125879636.378
587335.893,5402324.779,2907.490,125879637.953
587445.831,5402303.119,2833.760,125879638.403
587329.839,5402450.388,2882.630,125879639.925
587596.662,5402331.540,2702.330,125879640.050
587206.427,5402591.261,2904.020,125879641.014
587596.829,5402460.920,2694.720,125879641.996
587720.133,5402465.971,2657.680,125879643.040
587596.602,5402593.147,2701.530,125879644.067
587713.059,5402590.448,2649.680,125879645.018
587435.251,5402770.741,2827.900,125879645.766
587591.297,5402725.812,2703.570,125879646.206
587547.312,5402883.389,2828.330,125879648.949
587754.051,5402810.263,2625.690,125879649.150
587985.293,5402730.577,2514.430,125879649.621
587720.628,5402858.160,2696.710,125879649.852
587828.389,5402868.289,2636.460,125879650.950
587843.857,5402994.020,2655.120,125879653.244
587851.061,5403119.651,2715.330,125879655.272
588061.262,5403122.060,2630.500,125879657.089
587845.032,5403245.921,2717.070,125879657.519
588051.372,5403199.298,2630.240,125879658.499
588236.551,5403125.453,2502.590,125879658.670
588238.292,5403246.981,2519.780,125879660.937
588227.519,5403380.920,2487.260,125879663.443
588320.938,5403505.231,2432.620,125879665.674
588638.582,5403387.291,2372.720,125879666.362
588226.459,5403643.662,2464.040,125879666.956
588333.138,5403516.863,3300.860,125879668.100
588226.300,5403770.927,2484.880,125879668.966
588339.829,5403773.719,2434.200,125879669.801
588630.088,5403648.099,2323.920,125879669.925
588694.733,5403616.301,2332.220,125879669.986
588380.310,5403907.961,2389.750,125879672.392
588492.579,5403906.333,2334.220,125879673.042
588880.737,5403708.427,2332.850,125879673.180
589012.949,5403666.702,2318.780,125879673.587
588921.641,5403778.282,2332.730,125879674.757
589017.039,5403787.190,2339.340,125879676.170
588834.412,5403909.243,2257.190,125879676.403
589141.242,5403798.250,2324.260,125879677.673
589065.972,5403858.009,2294.350,125879678.218
588870.828,5403988.547,2247.910,125879679.380
589183.661,5403899.919,2283.950,125879680.830
588743.531,5404169.081,2248.800,125879681.569
589271.627,5403906.212,2279.200,125879681.666
589013.543,5404089.080,2276.040,125879682.748
588941.161,5403931.012,3572.070,125879682.815
588890.182,5404169.593,2192.630,125879682.904
588979.871,5403962.678,3541.310,125879683.713
588995.579,5404151.578,2267.960,125879683.843
589012.532,5404174.151,2147.160,125879684.104
589331.462,5404003.748,2282.280,125879684.150
588998.492,5403985.891,3554.100,125879684.381
582135.062,5401594.257,1526.100,125943881.250
582261.111,5401728.828,1556.350,125943884.731
582166.578,5401865.588,3012.480,125943887.354
582526.692,5401733.783,1735.090,125943888.150
582106.219,5402148.572,1601.430,125943889.005
582241.307,5401947.878,2957.180,125943889.396
